date,awayTeam,homeTeam,winTeam,loseTeam,gamePlayed
10/29/21,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAC', 'teamName': 'Los Angeles Clippers'}","{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}",null,null,FALSE
10/29/21,"{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}","{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAL', 'teamName': 'Los Angeles Lakers'}",null,null,FALSE
10/30/21,"{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}","{'city': 'Washington', 'state': 'Washington D.C.', 'abbreviation': 'WAS', 'teamName': 'Washington Wizards'}",null,null,FALSE
10/30/21,"{'city': 'Orlando', 'state': 'Florida', 'abbreviation': 'ORL', 'teamName': 'Orlando Magic'}","{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}",null,null,FALSE
10/30/21,"{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}","{'city': 'New Orleans', 'state': 'Louisianna', 'abbreviation': 'NOP', 'teamName': 'New Orleans Pelicans'}",null,null,FALSE
10/30/21,"{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}","{'city': 'Indiana', 'state': 'Indianopolis', 'abbreviation': 'IND', 'teamName': 'Indiana Pacers'}",null,null,FALSE
10/30/21,"{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}","{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}",null,null,FALSE
10/30/21,"{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}","{'city': 'Chicago', 'state': 'Illnois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}",null,null,FALSE
10/30/21,"{'city': 'Miami', 'state': 'Florida', 'abbreviation': 'MIA', 'teamName': 'Miami Heat'}","{'city': 'Memphis', 'state': 'Tenesse', 'abbreviation': 'MEM', 'teamName': 'Memphis Grizzlies'}",null,null,FALSE
10/30/21,"{'city': 'San Antonio', 'state': 'Texas', 'abbreviation': 'SAS', 'teamName': 'San Antonio Spurs'}","{'city': 'Milwaukee', 'state': 'Wisconsin', 'abbreviation': 'MIL', 'teamName': 'Milwaukee Bucks'}",null,null,FALSE
10/30/21,"{'city': 'Oklahoma City', 'state': 'Oklahoma', 'abbreviation': 'OKC', 'teamName': 'Oklahoma City Thunder'}","{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}",null,null,FALSE
10/30/21,"{'city': 'Denver', 'state': 'Colorado', 'abbreviation': 'DEN', 'teamName': 'Denver Nuggets'}","{'city': 'Minneapolis', 'state': 'Minnesota ', 'abbreviation': 'MIN', 'teamName': 'Minnesota Timberwolves'}",null,null,FALSE
10/30/21,"{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}","{'city': 'Phoenix', 'state': 'Arizona', 'abbreviation': 'PHX', 'teamName': 'Phoenix Suns'}",null,null,FALSE
10/31/21,"{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}","{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}",null,null,FALSE
10/31/21,"{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}","{'city': 'Charlotte', 'state': 'North Carolina', 'abbreviation': 'CHA', 'teamName': 'Charlotte Hornets'}",null,null,FALSE
10/31/21,"{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}","{'city': 'Milwaukee', 'state': 'Wisconsin', 'abbreviation': 'MIL', 'teamName': 'Milwaukee Bucks'}",null,null,FALSE
10/31/21,"{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}","{'city': 'Brooklyn', 'state': 'New York', 'abbreviation': 'BKN', 'teamName': 'Brooklyn Nets'}",null,null,FALSE
10/31/21,"{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}","{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAL', 'teamName': 'Los Angeles Lakers'}",null,null,FALSE
11/1/21,"{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}","{'city': 'Charlotte', 'state': 'North Carolina', 'abbreviation': 'CHA', 'teamName': 'Charlotte Hornets'}",null,null,FALSE
11/1/21,"{'city': 'San Antonio', 'state': 'Texas', 'abbreviation': 'SAS', 'teamName': 'San Antonio Spurs'}","{'city': 'Indiana', 'state': 'Indianopolis', 'abbreviation': 'IND', 'teamName': 'Indiana Pacers'}",null,null,FALSE
11/1/21,"{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}","{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}",null,null,FALSE
11/1/21,"{'city': 'Washington', 'state': 'Washington D.C.', 'abbreviation': 'WAS', 'teamName': 'Washington Wizards'}","{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}",null,null,FALSE
11/1/21,"{'city': 'Chicago', 'state': 'Illnois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}","{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}",null,null,FALSE
11/1/21,"{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}","{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}",null,null,FALSE
11/1/21,"{'city': 'Denver', 'state': 'Colorado', 'abbreviation': 'DEN', 'teamName': 'Denver Nuggets'}","{'city': 'Memphis', 'state': 'Tenesse', 'abbreviation': 'MEM', 'teamName': 'Memphis Grizzlies'}",null,null,FALSE
11/1/21,"{'city': 'Orlando', 'state': 'Florida', 'abbreviation': 'ORL', 'teamName': 'Orlando Magic'}","{'city': 'Minneapolis', 'state': 'Minnesota ', 'abbreviation': 'MIN', 'teamName': 'Minnesota Timberwolves'}",null,null,FALSE
11/1/21,"{'city': 'Oklahoma City', 'state': 'Oklahoma', 'abbreviation': 'OKC', 'teamName': 'Oklahoma City Thunder'}","{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAC', 'teamName': 'Los Angeles Clippers'}",null,null,FALSE
11/2/21,"{'city': 'Milwaukee', 'state': 'Wisconsin', 'abbreviation': 'MIL', 'teamName': 'Milwaukee Bucks'}","{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}",null,null,FALSE
11/2/21,"{'city': 'Miami', 'state': 'Florida', 'abbreviation': 'MIA', 'teamName': 'Miami Heat'}","{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}",null,null,FALSE
11/2/21,"{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}","{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}",null,null,FALSE
11/2/21,"{'city': 'New Orleans', 'state': 'Louisianna', 'abbreviation': 'NOP', 'teamName': 'New Orleans Pelicans'}","{'city': 'Phoenix', 'state': 'Arizona', 'abbreviation': 'PHX', 'teamName': 'Phoenix Suns'}",null,null,FALSE
11/2/21,"{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}","{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAL', 'teamName': 'Los Angeles Lakers'}",null,null,FALSE
11/3/21,"{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}","{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}",null,null,FALSE
11/3/21,"{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}","{'city': 'Indiana', 'state': 'Indianopolis', 'abbreviation': 'IND', 'teamName': 'Indiana Pacers'}",null,null,FALSE
11/3/21,"{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}","{'city': 'Orlando', 'state': 'Florida', 'abbreviation': 'ORL', 'teamName': 'Orlando Magic'}",null,null,FALSE
11/3/21,"{'city': 'Chicago', 'state': 'Illnois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}","{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}",null,null,FALSE
11/3/21,"{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}","{'city': 'Washington', 'state': 'Washington D.C.', 'abbreviation': 'WAS', 'teamName': 'Washington Wizards'}",null,null,FALSE
11/3/21,"{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}","{'city': 'Brooklyn', 'state': 'New York', 'abbreviation': 'BKN', 'teamName': 'Brooklyn Nets'}",null,null,FALSE
11/3/21,"{'city': 'Denver', 'state': 'Colorado', 'abbreviation': 'DEN', 'teamName': 'Denver Nuggets'}","{'city': 'Memphis', 'state': 'Tenesse', 'abbreviation': 'MEM', 'teamName': 'Memphis Grizzlies'}",null,null,FALSE
11/3/21,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAC', 'teamName': 'Los Angeles Clippers'}","{'city': 'Minneapolis', 'state': 'Minnesota ', 'abbreviation': 'MIN', 'teamName': 'Minnesota Timberwolves'}",null,null,FALSE
11/3/21,"{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}","{'city': 'San Antonio', 'state': 'Texas', 'abbreviation': 'SAS', 'teamName': 'San Antonio Spurs'}",null,null,FALSE
11/3/21,"{'city': 'Charlotte', 'state': 'North Carolina', 'abbreviation': 'CHA', 'teamName': 'Charlotte Hornets'}","{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}",null,null,FALSE
11/3/21,"{'city': 'New Orleans', 'state': 'Louisianna', 'abbreviation': 'NOP', 'teamName': 'New Orleans Pelicans'}","{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}",null,null,FALSE
11/4/21,"{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}","{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}",null,null,FALSE
11/4/21,"{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}","{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}",null,null,FALSE
11/4/21,"{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}","{'city': 'Miami', 'state': 'Florida', 'abbreviation': 'MIA', 'teamName': 'Miami Heat'}",null,null,FALSE
11/4/21,"{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}","{'city': 'Phoenix', 'state': 'Arizona', 'abbreviation': 'PHX', 'teamName': 'Phoenix Suns'}",null,null,FALSE
11/4/21,"{'city': 'Oklahoma City', 'state': 'Oklahoma', 'abbreviation': 'OKC', 'teamName': 'Oklahoma City Thunder'}","{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAL', 'teamName': 'Los Angeles Lakers'}",null,null,FALSE
11/5/21,"{'city': 'Brooklyn', 'state': 'New York', 'abbreviation': 'BKN', 'teamName': 'Brooklyn Nets'}","{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}",null,null,FALSE
11/5/21,"{'city': 'San Antonio', 'state': 'Texas', 'abbreviation': 'SAS', 'teamName': 'San Antonio Spurs'}","{'city': 'Orlando', 'state': 'Florida', 'abbreviation': 'ORL', 'teamName': 'Orlando Magic'}",null,null,FALSE
11/5/21,"{'city': 'Memphis', 'state': 'Tenesse', 'abbreviation': 'MEM', 'teamName': 'Memphis Grizzlies'}","{'city': 'Washington', 'state': 'Washington D.C.', 'abbreviation': 'WAS', 'teamName': 'Washington Wizards'}",null,null,FALSE
11/5/21,"{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}","{'city': 'Milwaukee', 'state': 'Wisconsin', 'abbreviation': 'MIL', 'teamName': 'Milwaukee Bucks'}",null,null,FALSE
11/5/21,"{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}","{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}",null,null,FALSE
11/5/21,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAC', 'teamName': 'Los Angeles Clippers'}","{'city': 'Minneapolis', 'state': 'Minnesota ', 'abbreviation': 'MIN', 'teamName': 'Minnesota Timberwolves'}",null,null,FALSE
11/5/21,"{'city': 'New Orleans', 'state': 'Louisianna', 'abbreviation': 'NOP', 'teamName': 'New Orleans Pelicans'}","{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}",null,null,FALSE
11/5/21,"{'city': 'Indiana', 'state': 'Indianopolis', 'abbreviation': 'IND', 'teamName': 'Indiana Pacers'}","{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}",null,null,FALSE
11/5/21,"{'city': 'Charlotte', 'state': 'North Carolina', 'abbreviation': 'CHA', 'teamName': 'Charlotte Hornets'}","{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}",null,null,FALSE
11/6/21,"{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}","{'city': 'Denver', 'state': 'Colorado', 'abbreviation': 'DEN', 'teamName': 'Denver Nuggets'}",null,null,FALSE
11/6/21,"{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}","{'city': 'Miami', 'state': 'Florida', 'abbreviation': 'MIA', 'teamName': 'Miami Heat'}",null,null,FALSE
11/6/21,"{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}","{'city': 'Chicago', 'state': 'Illnois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}",null,null,FALSE
11/6/21,"{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}","{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}",null,null,FALSE
11/6/21,"{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}","{'city': 'Phoenix', 'state': 'Arizona', 'abbreviation': 'PHX', 'teamName': 'Phoenix Suns'}",null,null,FALSE
11/6/21,"{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAL', 'teamName': 'Los Angeles Lakers'}","{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}",null,null,FALSE
11/7/21,"{'city': 'Brooklyn', 'state': 'New York', 'abbreviation': 'BKN', 'teamName': 'Brooklyn Nets'}","{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}",null,null,FALSE
11/7/21,"{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}","{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}",null,null,FALSE
11/7/21,"{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}","{'city': 'Orlando', 'state': 'Florida', 'abbreviation': 'ORL', 'teamName': 'Orlando Magic'}",null,null,FALSE
11/7/21,"{'city': 'Indiana', 'state': 'Indianopolis', 'abbreviation': 'IND', 'teamName': 'Indiana Pacers'}","{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}",null,null,FALSE
11/7/21,"{'city': 'Milwaukee', 'state': 'Wisconsin', 'abbreviation': 'MIL', 'teamName': 'Milwaukee Bucks'}","{'city': 'Washington', 'state': 'Washington D.C.', 'abbreviation': 'WAS', 'teamName': 'Washington Wizards'}",null,null,FALSE
11/7/21,"{'city': 'San Antonio', 'state': 'Texas', 'abbreviation': 'SAS', 'teamName': 'San Antonio Spurs'}","{'city': 'Oklahoma City', 'state': 'Oklahoma', 'abbreviation': 'OKC', 'teamName': 'Oklahoma City Thunder'}",null,null,FALSE
11/7/21,"{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}","{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}",null,null,FALSE
11/7/21,"{'city': 'Charlotte', 'state': 'North Carolina', 'abbreviation': 'CHA', 'teamName': 'Charlotte Hornets'}","{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAC', 'teamName': 'Los Angeles Clippers'}",null,null,FALSE
11/8/21,"{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}","{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}",null,null,FALSE
11/8/21,"{'city': 'Brooklyn', 'state': 'New York', 'abbreviation': 'BKN', 'teamName': 'Brooklyn Nets'}","{'city': 'Chicago', 'state': 'Illnois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}",null,null,FALSE
11/8/21,"{'city': 'Minneapolis', 'state': 'Minnesota ', 'abbreviation': 'MIN', 'teamName': 'Minnesota Timberwolves'}","{'city': 'Memphis', 'state': 'Tenesse', 'abbreviation': 'MEM', 'teamName': 'Memphis Grizzlies'}",null,null,FALSE
11/8/21,"{'city': 'New Orleans', 'state': 'Louisianna', 'abbreviation': 'NOP', 'teamName': 'New Orleans Pelicans'}","{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}",null,null,FALSE
11/8/21,"{'city': 'Miami', 'state': 'Florida', 'abbreviation': 'MIA', 'teamName': 'Miami Heat'}","{'city': 'Denver', 'state': 'Colorado', 'abbreviation': 'DEN', 'teamName': 'Denver Nuggets'}",null,null,FALSE
11/8/21,"{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}","{'city': 'San Francisco', 'state': 'California', 'abbreviation': 'GSW', 'teamName': 'Golden State Warriors'}",null,null,FALSE
11/8/21,"{'city': 'Phoenix', 'state': 'Arizona', 'abbreviation': 'PHX', 'teamName': 'Phoenix Suns'}","{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}",null,null,FALSE
11/8/21,"{'city': 'Charlotte', 'state': 'North Carolina', 'abbreviation': 'CHA', 'teamName': 'Charlotte Hornets'}","{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAL', 'teamName': 'Los Angeles Lakers'}",null,null,FALSE
11/9/21,"{'city': 'Milwaukee', 'state': 'Wisconsin', 'abbreviation': 'MIL', 'teamName': 'Milwaukee Bucks'}","{'city': 'Philadelphia', 'state': 'Pennsylvania', 'abbreviation': 'PHI', 'teamName': 'Philadelphia 76ers'}",null,null,FALSE
11/9/21,"{'city': 'Atlanta', 'state': 'Georgia', 'abbreviation': 'ATL', 'teamName': 'Atlanta Hawks'}","{'city': 'Salt Lake City', 'state': 'Utah', 'abbreviation': 'UTA', 'teamName': 'Utah Jazz'}",null,null,FALSE
11/9/21,"{'city': 'Portland', 'state': 'Oregon', 'abbreviation': 'POR', 'teamName': 'Portland Trail Blazers'}","{'city': 'Los Angeles', 'state': 'California', 'abbreviation': 'LAC', 'teamName': 'Los Angeles Clippers'}",null,null,FALSE
11/10/21,"{'city': 'Washington', 'state': 'Washington D.C.', 'abbreviation': 'WAS', 'teamName': 'Washington Wizards'}","{'city': 'Cleveland', 'state': 'Ohio', 'abbreviation': 'CLE', 'teamName': 'Cleveland Cavaliers'}",null,null,FALSE
11/10/21,"{'city': 'Brooklyn', 'state': 'New York', 'abbreviation': 'BKN', 'teamName': 'Brooklyn Nets'}","{'city': 'Orlando', 'state': 'Florida', 'abbreviation': 'ORL', 'teamName': 'Orlando Magic'}",null,null,FALSE
11/10/21,"{'city': 'Toronto', 'state': 'Ontario', 'abbreviation': 'TOR', 'teamName': 'Toronto Raptors'}","{'city': 'Boston', 'state': 'Massachusetts', 'abbreviation': 'BOS', 'teamName': 'Boston Celtics'}",null,null,FALSE
11/10/21,"{'city': 'Detroit', 'state': 'Michigan', 'abbreviation': 'DET', 'teamName': 'Detroit Pistons'}","{'city': 'Houston', 'state': 'Texas', 'abbreviation': 'HOU', 'teamName': 'Houston Rockets'}",null,null,FALSE
11/10/21,"{'city': 'Milwaukee', 'state': 'Wisconsin', 'abbreviation': 'MIL', 'teamName': 'Milwaukee Bucks'}","{'city': 'New York', 'state': 'New York', 'abbreviation': 'NYK', 'teamName': 'New York Knicks'}",null,null,FALSE
11/10/21,"{'city': 'Dallas', 'state': 'Texas', 'abbreviation': 'DAL', 'teamName': 'Dallas Mavericks'}","{'city': 'Chicago', 'state': 'Illnois', 'abbreviation': 'CHI', 'teamName': 'Chicago Bulls'}",null,null,FALSE
11/10/21,"{'city': 'Charlotte', 'state': 'North Carolina', 'abbreviation': 'CHA', 'teamName': 'Charlotte Hornets'}","{'city': 'Memphis', 'state': 'Tenesse', 'abbreviation': 'MEM', 'teamName': 'Memphis Grizzlies'}",null,null,FALSE
11/10/21,"{'city': 'Oklahoma City', 'state': 'Oklahoma', 'abbreviation': 'OKC', 'teamName': 'Oklahoma City Thunder'}","{'city': 'New Orleans', 'state': 'Louisianna', 'abbreviation': 'NOP', 'teamName': 'New Orleans Pelicans'}",null,null,FALSE
11/10/21,"{'city': 'Sacramento', 'state': 'California', 'abbreviation': 'SAC', 'teamName': 'Sacramento Kings'}","{'city': 'San Antonio', 'state': 'Texas', 'abbreviation': 'SAS', 'teamName': 'San Antonio Spurs'}",null,null,FALSE
